time side pressure1 pressure2 pressure3 pressure4 pressure5 pressure6 pressure7 pressure8 pressure9 pressure10 pressure11 pressure12 pressure13 pressure14 pressure15 pressure16 acc1 acc2 acc3 ang1 ang2 ang3 totalForce cop1 cop2 
20634123 0 18 13 22 17 6 6 0 6 0 0 0 1 2 4 0 1 -0.2060546875 0.03125 0.95947265625 -0.0 2.240000009536743 0.0 235 -0.23532606661319733 -0.07385977357625961 
20626321 1 17 22 26 25 17 10 2 9 0 0 0 1 6 5 0 0 -0.208984375 -0.00048828125 0.96484375 -2.0299999713897705 -7.070000171661377 2.380000114440918 346 -0.21290065348148346 -0.08892172574996948 
20634131 0 18 13 23 18 6 6 0 6 0 0 0 1 1 3 1 1 -0.2138671875 0.0322265625 0.97705078125 -0.9100000262260437 2.7300000190734863 -0.14000000059604645 239 -0.2383796125650406 -0.07260335981845856 
20634141 0 18 14 23 17 6 6 0 5 0 1 1 1 1 3 1 0 -0.2158203125 0.0341796875 0.96630859375 -1.190000057220459 3.2200000286102295 -0.14000000059604645 238 -0.236428901553154 -0.06497787684202194 
20626331 1 18 22 26 26 18 10 2 9 0 0 0 1 7 4 0 0 -0.21875 0.0029296875 0.974609375 -2.0299999713897705 -7.0 2.309999942779541 353 -0.21538498997688293 -0.09107328206300735 
20626343 1 18 22 24 25 18 10 2 10 0 0 0 1 7 4 0 0 -0.20947265625 0.00244140625 0.9658203125 -1.8200000524520874 -6.789999961853027 2.1700000762939453 349 -0.21210886538028717 -0.09574834257364273 
20634151 0 18 14 23 16 6 6 0 5 0 2 1 1 1 3 1 1 -0.21630859375 0.03369140625 0.96826171875 -0.9800000190734863 2.870000123977661 -0.3499999940395355 239 -0.22803938388824463 -0.06331820785999298 
20626351 1 17 22 24 26 18 10 1 10 1 0 0 1 6 6 0 0 -0.220703125 0.00830078125 0.974609375 -1.6800000667572021 -7.28000020980835 2.309999942779541 350 -0.2054736167192459 -0.09313005954027176 
20634163 0 18 14 23 16 6 6 0 5 0 1 1 1 2 3 1 0 -0.20458984375 0.02587890625 0.970703125 -1.2599999904632568 2.7300000190734863 -0.2800000011920929 238 -0.2324848771095276 -0.06661808490753174 
20634171 0 18 14 22 17 5 6 0 5 0 0 0 1 1 3 1 0 -0.21435546875 0.03076171875 0.96923828125 -1.2599999904632568 3.009999990463257 0.0 228 -0.24713875353336334 -0.06889915466308594 
20626361 1 18 22 24 26 18 11 2 9 0 0 0 1 5 5 0 0 -0.216796875 -0.0009765625 0.97021484375 -1.4700000286102295 -7.349999904632568 2.450000047683716 348 -0.21508537232875824 -0.08926597237586975 
20626371 1 20 22 25 26 17 10 2 10 0 0 0 0 6 4 0 0 -0.21728515625 0.00244140625 0.97021484375 -1.399999976158142 -6.929999828338623 2.450000047683716 352 -0.22128137946128845 -0.09024813026189804 
20626383 1 20 22 26 26 17 10 2 9 0 0 0 0 6 4 0 0 -0.2109375 0.00244140625 0.9658203125 -1.75 -6.510000228881836 2.240000009536743 351 -0.22367411851882935 -0.08595256507396698 
20634181 0 18 14 22 17 5 5 0 5 0 1 1 0 1 2 1 0 -0.21435546875 0.03076171875 0.96923828125 -1.2599999904632568 3.009999990463257 0.0 226 -0.24861083924770355 -0.06546784192323685 
20634191 0 17 14 22 16 5 4 0 5 0 1 1 0 1 2 0 1 -0.20849609375 0.0263671875 0.9599609375 -1.2599999904632568 3.009999990463257 0.14000000059604645 218 -0.25135964155197144 -0.06439416855573654 
20634203 0 17 14 22 16 5 6 0 5 0 0 1 1 1 3 1 0 -0.21435546875 0.04150390625 0.97412109375 -2.240000009536743 3.1500000953674316 -0.14000000059604645 226 -0.24004006385803223 -0.06952787190675735 
20626391 1 20 23 25 26 17 10 2 9 0 0 0 1 7 5 0 0 -0.20703125 0.00146484375 0.97021484375 -2.0299999713897705 -6.230000019073486 1.8899999856948853 357 -0.21590526401996613 -0.08975566178560257 
20626401 1 20 23 26 25 17 11 2 11 0 0 0 0 7 6 0 0 -0.21435546875 -0.00439453125 0.9716796875 -2.380000114440918 -5.949999809265137 1.8200000524520874 366 -0.21090419590473175 -0.09178212285041809 
20634211 0 18 14 22 17 5 5 0 5 0 0 0 1 0 3 0 0 -0.21728515625 0.03662109375 0.97216796875 -2.870000123977661 2.870000123977661 -0.21000000834465027 221 -0.25908827781677246 -0.06292736530303955 
20626411 1 19 22 26 25 17 10 2 10 0 0 0 0 6 4 0 0 -0.21630859375 0.0009765625 0.970703125 -2.380000114440918 -6.159999847412109 1.8200000524520874 349 -0.21989504992961884 -0.08931843936443329 
20634221 0 18 14 22 17 5 5 0 5 0 1 1 2 0 3 1 0 -0.21728515625 0.03662109375 0.97216796875 -2.870000123977661 2.870000123977661 -0.21000000834465027 231 -0.23707161843776703 -0.06480210274457932 
20634231 0 18 14 23 16 5 5 0 5 0 1 1 1 0 3 1 0 -0.21044921875 0.03076171875 0.96533203125 -3.1500000953674316 3.2899999618530273 -0.42000001668930054 229 -0.24154232442378998 -0.05889131501317024 
20626423 1 19 23 26 26 16 9 2 9 0 0 0 0 6 3 0 0 -0.21435546875 0.00244140625 0.9736328125 -2.450000047683716 -6.230000019073486 1.8200000524520874 344 -0.22847120463848114 -0.08900708705186844 
20626431 1 20 22 26 26 14 10 2 9 0 0 0 1 6 6 0 0 -0.22216796875 -0.00048828125 0.974609375 -2.0999999046325684 -6.510000228881836 2.0299999713897705 350 -0.21569928526878357 -0.0876288041472435 
20634243 0 17 15 23 16 5 4 0 5 0 1 1 1 0 4 0 1 -0.208984375 0.0322265625 0.97216796875 -3.0799999237060547 3.0799999237060547 -0.6299999952316284 227 -0.24041889607906342 -0.05840777978301048 
20626441 1 19 22 26 26 18 11 2 9 0 0 0 2 6 7 0 0 -0.21484375 0.00439453125 0.9697265625 -1.8200000524520874 -6.650000095367432 2.380000114440918 364 -0.2053670585155487 -0.08601804077625275 
20634251 0 18 16 22 17 5 5 0 5 0 1 0 1 0 4 0 0 -0.212890625 0.03271484375 0.9677734375 -3.2899999618530273 3.2899999618530273 -0.5600000023841858 230 -0.2511061131954193 -0.06146274134516716 
20634261 0 18 16 22 17 5 5 0 4 0 0 0 0 0 4 1 0 -0.21240234375 0.02880859375 0.9609375 -3.9200000762939453 3.569999933242798 -0.3499999940395355 224 -0.2578880488872528 -0.05537165328860283 
20626451 1 18 23 25 26 18 11 2 9 0 0 0 1 7 4 0 0 -0.21875 0.0009765625 0.97216796875 -1.9600000381469727 -6.510000228881836 2.380000114440918 355 -0.21577535569667816 -0.09408967941999435 
20626463 1 19 23 26 26 18 11 2 10 0 0 0 1 7 5 0 0 -0.20703125 0.00048828125 0.96826171875 -2.1700000762939453 -6.090000152587891 2.380000114440918 365 -0.2120436728000641 -0.09287422150373459 
20634271 0 18 15 23 17 5 4 0 5 0 0 0 0 0 3 1 0 -0.1845703125 0.0478515625 0.95947265625 -4.96999979019165 4.550000190734863 -0.5600000023841858 224 -0.25969186425209045 -0.057522568851709366 
20626471 1 20 22 26 25 18 10 2 11 0 0 0 0 7 6 0 0 -0.20751953125 -0.001953125 0.970703125 -2.240000009536743 -6.230000019073486 2.1700000762939453 364 -0.20952335000038147 -0.08905506134033203 
20626481 1 20 23 26 26 18 10 2 10 0 0 0 0 6 5 0 0 -0.21533203125 0.00390625 0.9716796875 -2.309999942779541 -5.740000247955322 1.6800000667572021 361 -0.2186354100704193 -0.08691588044166565 
20626491 1 19 24 26 26 18 11 2 11 0 0 0 1 6 5 0 0 -0.20751953125 -0.00634765625 0.96435546875 -2.5899999141693115 -5.110000133514404 1.5399999618530273 369 -0.21339081227779388 -0.09411578625440598 
20634283 0 18 14 23 16 5 4 0 5 0 0 0 0 0 3 0 1 -0.20849609375 0.02783203125 0.96533203125 -5.389999866485596 5.179999828338623 -0.5600000023841858 218 -0.2616899907588959 -0.05574087053537369 
20634291 0 18 17 23 18 6 4 0 4 0 1 0 0 0 3 0 0 -0.22119140625 0.029296875 0.97900390625 -4.96999979019165 5.039999961853027 -0.6299999952316284 229 -0.2669898271560669 -0.053460050374269485 
20634301 0 18 17 23 17 6 4 0 4 0 0 0 0 0 3 1 0 -0.22119140625 0.03271484375 0.98583984375 -4.760000228881836 4.829999923706055 -0.49000000953674316 227 -0.2649065852165222 -0.05310051515698433 
20634311 0 18 16 23 17 5 4 0 4 0 0 0 0 0 3 1 0 -0.21533203125 0.0185546875 0.98828125 -5.179999828338623 5.039999961853027 -0.3499999940395355 222 -0.26504671573638916 -0.053323034197092056 
20626503 1 20 23 27 26 18 10 2 11 0 0 0 1 7 6 0 0 -0.22021484375 0.00390625 0.974609375 -2.309999942779541 -5.320000171661377 1.3300000429153442 373 -0.20889268815517426 -0.09051801264286041 
20626511 1 20 23 27 25 18 10 2 9 0 0 0 0 7 6 0 0 -0.212890625 0.0009765625 0.970703125 -1.8200000524520874 -5.389999866485596 1.6100000143051147 361 -0.21492017805576324 -0.08241800963878632 
20626521 1 20 23 27 26 18 10 2 9 0 0 0 0 6 6 0 0 -0.21826171875 0.00439453125 0.98388671875 -1.6100000143051147 -5.320000171661377 1.4700000286102295 362 -0.21754193305969238 -0.08131559193134308 
20634323 0 18 16 22 17 4 4 0 4 0 0 0 1 0 3 1 0 -0.21533203125 0.0322265625 0.96923828125 -3.8499999046325684 4.130000114440918 -0.49000000953674316 220 -0.26142871379852295 -0.05895424261689186 
20634331 0 18 15 22 17 3 4 0 4 0 1 0 1 0 3 1 0 -0.212890625 0.025390625 0.96484375 -3.430000066757202 3.640000104904175 -0.7699999809265137 217 -0.2560078203678131 -0.057962048798799515 
20626531 1 20 23 27 26 18 13 2 9 0 0 0 1 6 5 0 0 -0.21728515625 -0.00439453125 0.974609375 -0.7699999809265137 -6.090000152587891 1.75 370 -0.21676713228225708 -0.08794811367988586 
20634341 0 17 16 22 17 6 4 0 4 0 1 0 1 0 3 1 1 -0.21142578125 0.02734375 0.97021484375 -3.2899999618530273 4.340000152587891 -0.7699999809265137 226 -0.24819396436214447 -0.05815236642956734 
20634351 0 17 17 22 16 6 4 0 4 0 0 0 0 0 3 1 0 -0.20263671875 0.0244140625 0.9599609375 -2.799999952316284 4.550000190734863 -0.7699999809265137 219 -0.26314783096313477 -0.0545402392745018 
20626543 1 20 23 26 26 17 13 2 9 0 0 0 2 7 6 0 0 -0.2099609375 0.00146484375 0.96142578125 0.21000000834465027 -6.159999847412109 2.0299999713897705 371 -0.20889513194561005 -0.09213849902153015 
20626551 1 20 23 26 26 17 10 2 9 0 0 0 0 7 4 0 0 -0.21240234375 0.00439453125 0.9775390625 0.07000000029802322 -5.949999809265137 1.8899999856948853 355 -0.222609743475914 -0.08853957802057266 
20626561 1 20 22 26 26 17 10 2 9 0 0 0 1 6 5 0 0 -0.208984375 -0.00439453125 0.9599609375 0.8400000333786011 -4.900000095367432 1.75 355 -0.21723560988903046 -0.08592749387025833 
20634363 0 17 17 22 17 6 4 0 5 0 0 0 0 0 3 0 0 -0.24560546875 -0.00830078125 0.98828125 -3.8499999046325684 5.039999961853027 -1.190000057220459 223 -0.2667704224586487 -0.06141365319490433 
20634371 0 17 16 23 17 6 4 0 5 0 0 0 0 0 3 1 0 -0.20263671875 0.01513671875 0.94921875 -4.199999809265137 5.740000247955322 -1.190000057220459 226 -0.25815510749816895 -0.058956798166036606 
20634381 0 17 16 23 16 6 4 0 5 0 1 0 0 1 3 1 0 -0.21728515625 0.02587890625 0.97998046875 -3.5 6.019999980926514 -1.1200000047683716 228 -0.24888159334659576 -0.05937214568257332 
20634391 0 17 16 22 17 6 4 0 4 0 2 0 0 0 4 1 0 -0.21875 0.02587890625 0.97412109375 -3.2899999618530273 5.809999942779541 -1.3300000429153442 227 -0.24559719860553741 -0.05090180039405823 
20634403 0 17 15 23 17 6 4 0 4 0 2 0 0 0 4 1 0 -0.2158203125 0.02392578125 0.97412109375 -2.5899999141693115 5.670000076293945 -1.1200000047683716 227 -0.2442348152399063 -0.0482572466135025 
20634411 0 17 16 23 17 5 4 0 4 0 1 0 1 0 4 0 0 -0.21875 0.0283203125 0.96923828125 -2.0999999046325684 5.599999904632568 -1.0499999523162842 224 -0.25446105003356934 -0.05407826602458954 
20634421 0 17 15 22 16 5 4 0 4 0 1 0 0 0 4 0 1 -0.21240234375 0.02392578125 0.96435546875 -2.380000114440918 5.389999866485596 -0.9800000190734863 216 -0.25398972630500793 -0.05149686336517334 
20626571 1 19 23 26 26 17 13 2 9 0 0 0 0 7 6 0 0 -0.21044921875 0.00341796875 0.96240234375 0.14000000059604645 -5.039999961853027 1.6100000143051147 364 -0.21317313611507416 -0.09074831753969193 
20626583 1 20 23 26 26 16 13 3 9 0 0 0 0 6 4 0 0 -0.2119140625 0.00146484375 0.9736328125 -0.07000000029802322 -5.179999828338623 1.5399999618530273 361 -0.2210732400417328 -0.08813530951738358 
20634431 0 17 15 22 16 5 3 0 4 0 1 0 0 0 4 0 0 -0.2216796875 0.02490234375 0.986328125 -1.5399999618530273 5.25 -0.9100000262260437 212 -0.2588002383708954 -0.04735870286822319 
20634443 0 17 16 22 16 5 4 0 4 0 1 0 1 0 4 0 0 -0.21533203125 0.029296875 0.978515625 -0.5600000023841858 4.829999923706055 -0.8400000333786011 219 -0.25395405292510986 -0.05379323661327362 
20626591 1 20 23 26 25 16 11 3 9 0 0 0 0 6 4 0 0 -0.21337890625 0.00244140625 0.96337890625 0.3499999940395355 -5.039999961853027 1.4700000286102295 354 -0.22157008945941925 -0.08456762880086899 
20626602 1 20 22 26 26 15 10 3 9 0 0 0 0 7 4 0 0 -0.2216796875 0.01025390625 0.9814453125 0.2800000011920929 -5.25 1.4700000286102295 351 -0.21983203291893005 -0.08693113178014755 
20634451 0 17 15 22 15 5 4 0 3 0 0 0 1 0 3 0 1 -0.21875 0.0263671875 0.96923828125 -0.699999988079071 4.199999809265137 -0.6299999952316284 208 -0.26415902376174927 -0.050022516399621964 
20626611 1 19 23 26 25 17 11 2 9 0 0 0 1 7 5 0 0 -0.21142578125 0.00244140625 0.97314453125 0.42000001668930054 -5.389999866485596 1.75 357 -0.21406912803649902 -0.09011902660131454 
20626623 1 19 24 26 26 16 12 3 9 0 0 0 1 7 5 0 0 -0.21484375 0.0078125 0.966796875 -0.0 -5.53000020980835 1.6800000667572021 365 -0.21311987936496735 -0.0905940979719162 
20634461 0 17 14 22 14 5 3 0 4 0 0 0 0 0 3 0 1 -0.2080078125 0.02099609375 0.953125 -1.190000057220459 4.619999885559082 -0.6299999952316284 202 -0.26497939229011536 -0.04684317111968994 
20634471 0 17 15 22 16 5 3 0 4 0 1 0 0 1 3 0 0 -0.22412109375 0.0146484375 0.9921875 -2.5899999141693115 5.949999809265137 -0.49000000953674316 212 -0.2609535753726959 -0.05332179367542267 
20626631 1 19 23 24 26 17 11 3 11 0 0 0 0 7 4 0 0 -0.216796875 0.00439453125 0.966796875 -1.0499999523162842 -5.179999828338623 1.4700000286102295 360 -0.21334029734134674 -0.09627800434827805 
20626641 1 18 23 26 26 17 11 3 10 0 0 0 0 7 4 0 0 -0.21435546875 0.00390625 0.97119140625 -1.75 -5.320000171661377 1.3300000429153442 360 -0.21477361023426056 -0.09213601052761078 
20626651 1 18 23 26 26 16 10 3 9 0 0 0 1 7 5 0 0 -0.2080078125 -0.00146484375 0.9619140625 -2.0299999713897705 -5.039999961853027 1.190000057220459 355 -0.2115006446838379 -0.08892316371202469 
20626664 1 17 23 26 26 16 10 3 9 0 0 0 1 8 7 0 0 -0.212890625 0.00390625 0.982421875 -2.5899999141693115 -4.340000152587891 0.9100000262260437 359 -0.20133136212825775 -0.08939799666404724 
20634483 0 17 15 21 16 6 4 0 4 0 0 0 1 0 3 0 0 -0.2001953125 0.02490234375 0.97021484375 -5.320000171661377 7.840000152587891 -0.7699999809265137 213 -0.2623327672481537 -0.056479912251234055 
20626671 1 17 23 25 26 16 13 3 10 0 0 0 0 8 5 0 0 -0.21337890625 -0.0009765625 0.9658203125 -1.6100000143051147 -4.760000228881836 1.0499999523162842 361 -0.20742486417293549 -0.09887663275003433 
20626681 1 17 23 24 26 15 13 3 10 0 0 0 0 8 5 0 0 -0.220703125 0.0009765625 0.97412109375 -1.399999976158142 -5.110000133514404 1.3300000429153442 356 -0.20758794248104095 -0.10135604441165924 
20626691 1 19 23 25 25 14 10 3 9 0 0 0 0 6 6 0 0 -0.2099609375 0.005859375 0.96484375 -1.6800000667572021 -4.96999979019165 1.399999976158142 345 -0.21472764015197754 -0.08497864007949829 
20634491 0 17 16 21 16 5 4 0 5 0 0 0 0 0 3 0 0 -0.2255859375 0.03466796875 0.98681640625 -4.96999979019165 8.260000228881836 -1.1200000047683716 213 -0.26672786474227905 -0.06170644238591194 
20634501 0 16 16 22 16 5 4 0 4 0 1 0 0 1 3 0 0 -0.224609375 0.0244140625 0.9638671875 -3.569999933242798 6.440000057220459 -0.9800000190734863 214 -0.2596485912799835 -0.058766573667526245 
20634511 0 15 14 22 17 3 3 0 4 0 1 0 0 0 2 1 0 -0.22802734375 0.03271484375 0.982421875 -3.1500000953674316 4.96999979019165 -0.9800000190734863 201 -0.2624730169773102 -0.059495553374290466 
20626703 1 19 23 24 25 13 11 2 9 0 0 0 1 6 5 0 0 -0.21435546875 0.0 0.9677734375 -2.5199999809265137 -4.690000057220459 1.190000057220459 340 -0.2181728333234787 -0.09511251002550125 
20626711 1 18 23 26 25 14 11 2 9 0 0 0 1 6 6 0 0 -0.21337890625 0.005859375 0.97021484375 -3.640000104904175 -3.9200000762939453 0.7699999809265137 347 -0.21338322758674622 -0.0911225974559784 
20634524 0 17 15 21 17 3 3 0 4 0 1 0 0 0 3 1 0 -0.2177734375 0.01611328125 0.97119140625 -3.009999990463257 4.409999847412109 -1.190000057220459 208 -0.260863333940506 -0.05633584037423134 
20634531 0 17 15 22 16 4 4 0 3 0 1 0 0 0 4 1 0 -0.224609375 0.0185546875 0.97265625 -2.1700000762939453 4.409999847412109 -1.1200000047683716 211 -0.25557297468185425 -0.04603526368737221 
20626722 1 17 23 26 26 14 10 2 9 0 0 0 1 7 6 0 0 -0.22802734375 -0.00390625 0.97900390625 -3.0799999237060547 -4.059999942779541 0.6299999952316284 347 -0.21085909008979797 -0.09428398311138153 
20626731 1 18 23 26 26 14 10 3 9 0 0 0 0 6 6 0 0 -0.2197265625 0.00048828125 0.97216796875 -2.380000114440918 -4.550000190734863 0.7699999809265137 348 -0.21434207260608673 -0.08602718263864517 
20634541 0 17 14 22 16 6 3 0 3 0 1 0 0 0 3 0 1 -0.224609375 0.0185546875 0.97265625 -2.1700000762939453 4.409999847412109 -1.1200000047683716 208 -0.26228663325309753 -0.04280734434723854 
20626743 1 18 23 25 26 14 10 2 9 0 0 0 0 6 6 0 0 -0.21630859375 -0.00048828125 0.96435546875 -2.5199999809265137 -4.619999885559082 0.8400000333786011 342 -0.21696406602859497 -0.09068586677312851 
20626751 1 17 23 26 25 13 10 2 7 1 0 0 0 5 6 0 0 -0.2138671875 0.00927734375 0.96728515625 -3.5 -3.990000009536743 0.6299999952316284 331 -0.21851177513599396 -0.07900592684745789 
20626761 1 18 22 26 25 13 9 3 9 0 0 0 1 4 7 0 0 -0.21435546875 -0.00244140625 0.9697265625 -4.480000019073486 -3.430000066757202 0.5600000023841858 339 -0.2115483582019806 -0.07977164536714554 
20626771 1 18 22 24 25 14 8 2 10 0 0 0 1 6 8 0 0 -0.2216796875 -0.00244140625 0.98291015625 -3.990000009536743 -3.2200000286102295 0.5600000023841858 340 -0.20342817902565002 -0.08936289697885513 
20634551 0 17 15 22 15 6 3 0 3 0 1 0 1 0 4 1 1 -0.21533203125 0.01904296875 0.96240234375 -1.9600000381469727 4.269999980926514 -1.1200000047683716 215 -0.24454635381698608 -0.04316917434334755 
20634563 0 17 15 22 15 5 3 1 3 0 1 0 0 0 3 1 1 -0.20458984375 0.02001953125 0.95361328125 -3.0799999237060547 5.53000020980835 -1.0499999523162842 211 -0.2518545091152191 -0.03885520249605179 
20626784 1 17 22 24 25 15 9 3 9 1 0 0 1 6 8 0 0 -0.2265625 -0.005859375 0.96728515625 -2.799999952316284 -4.059999942779541 1.0499999523162842 345 -0.19619359076023102 -0.08139831572771072 
20626791 1 20 23 24 25 14 9 3 9 1 0 0 1 6 7 0 0 -0.22265625 -0.0009765625 0.97412109375 -2.309999942779541 -4.96999979019165 1.6100000143051147 350 -0.20562709867954254 -0.08051704615354538 
20634571 0 18 15 21 15 4 3 1 3 0 1 0 1 0 3 1 0 -0.2099609375 0.02001953125 0.95751953125 -5.389999866485596 6.579999923706055 -1.6100000143051147 210 -0.253255158662796 -0.041265662759542465 
20634581 0 17 14 21 15 4 3 1 3 1 2 1 0 0 4 1 1 -0.3076171875 0.1025390625 1.0 -7.559999942779541 7.699999809265137 -2.1700000762939453 214 -0.22756347060203552 -0.03367021307349205 
20634591 0 17 14 21 15 4 3 1 3 1 1 1 0 1 4 1 1 -0.22900390625 0.021484375 0.98046875 -5.389999866485596 7.070000171661377 -1.8200000524520874 214 -0.22906902432441711 -0.038752853870391846 
20634603 0 17 14 21 14 4 3 1 3 0 2 0 0 1 3 1 0 -0.24609375 0.0185546875 0.99365234375 -2.799999952316284 4.409999847412109 -1.190000057220459 205 -0.24502262473106384 -0.03934221714735031 
20634611 0 17 14 21 14 3 3 1 3 0 2 0 0 1 3 0 0 -0.2451171875 0.01806640625 0.96435546875 -0.9800000190734863 2.450000047683716 -0.5600000023841858 200 -0.25440460443496704 -0.04009007290005684 
20626801 1 21 23 24 25 14 9 3 7 2 0 0 1 6 6 0 0 -0.21484375 0.001953125 0.97216796875 -2.0999999046325684 -5.110000133514404 2.0299999713897705 346 -0.2103504091501236 -0.07136508822441101 
20626812 1 20 22 24 25 13 8 3 9 0 0 0 1 7 8 0 0 -0.22265625 -0.00244140625 0.97216796875 -2.0999999046325684 -4.900000095367432 2.0299999713897705 344 -0.20364414155483246 -0.08347021788358688 
20626823 1 20 22 24 25 13 10 2 10 0 0 0 1 6 8 0 0 -0.2158203125 -0.00439453125 0.96728515625 -2.240000009536743 -4.690000057220459 1.9600000381469727 347 -0.20598801970481873 -0.09038134664297104 
20634621 0 18 16 21 14 4 3 1 3 1 2 0 0 1 3 0 1 -0.22021484375 0.013671875 0.9716796875 -0.3499999940395355 1.5399999618530273 -0.21000000834465027 213 -0.2469698190689087 -0.03691881522536278 
20634631 0 18 16 21 15 6 3 1 3 0 1 0 0 1 3 0 0 -0.22119140625 0.02294921875 0.98046875 -0.0 1.75 -0.2800000011920929 214 -0.26058298349380493 -0.04067205265164375 
20626831 1 19 22 24 24 13 10 3 9 1 0 0 1 4 7 0 0 -0.212890625 -0.0009765625 0.96728515625 -2.380000114440918 -4.480000019073486 1.9600000381469727 339 -0.20694607496261597 -0.07821788638830185 
20634644 0 17 16 22 15 5 2 1 3 0 1 0 0 1 3 1 1 -0.21875 0.01953125 0.96337890625 0.2800000011920929 2.240000009536743 -0.14000000059604645 213 -0.25070297718048096 -0.041337303817272186 
20634651 0 17 15 22 15 5 3 1 2 1 1 0 0 1 4 1 1 -0.212890625 0.013671875 0.95947265625 -0.42000001668930054 2.870000123977661 -0.2800000011920929 215 -0.2387028932571411 -0.030737727880477905 
20626842 1 17 22 24 25 13 10 3 8 2 0 0 1 6 7 0 0 -0.2255859375 -0.0068359375 0.97509765625 -2.380000114440918 -4.550000190734863 2.0299999713897705 340 -0.1983102262020111 -0.08009115606546402 
20626851 1 18 23 24 25 13 10 3 8 1 0 0 1 7 7 0 0 -0.2177734375 -0.00048828125 0.9697265625 -2.0299999713897705 -4.690000057220459 2.0299999713897705 344 -0.20288418233394623 -0.08461645990610123 
20626863 1 18 23 24 25 12 11 3 7 1 0 0 0 6 7 0 0 -0.228515625 -0.00439453125 0.96875 -1.75 -5.179999828338623 2.0999999046325684 336 -0.21023191511631012 -0.08016793429851532 
20634661 0 17 16 22 15 4 2 1 2 0 1 0 1 0 4 1 1 -0.185546875 0.02978515625 0.91455078125 -1.6800000667572021 4.480000019073486 -0.49000000953674316 209 -0.24868066608905792 -0.03363772854208946 
20634671 0 17 15 21 15 4 2 1 3 0 1 0 1 0 4 1 1 -0.205078125 0.0244140625 0.94384765625 -2.940000057220459 6.440000057220459 -1.1200000047683716 208 -0.2428307682275772 -0.03978510946035385 
20634683 0 17 16 21 14 4 3 1 3 1 1 0 0 1 3 1 1 -0.22021484375 0.02001953125 0.978515625 -3.990000009536743 7.070000171661377 -1.399999976158142 211 -0.2432216852903366 -0.04020974785089493 
20626872 1 18 22 24 26 12 10 3 7 2 0 0 1 7 7 0 0 -0.2177734375 -0.00048828125 0.9697265625 -1.4700000286102295 -5.25 2.1700000762939453 341 -0.20067209005355835 -0.07993962615728378 
20626881 1 17 22 24 26 12 11 3 7 2 0 0 1 7 9 0 0 -0.22802734375 0.0 0.9716796875 -1.190000057220459 -5.179999828338623 2.0999999046325684 345 -0.19199533760547638 -0.07971075922250748 
20634691 0 16 16 21 16 4 2 1 3 2 1 0 0 1 3 0 1 -0.22900390625 0.0244140625 0.98193359375 -3.9200000762939453 6.929999828338623 -1.5399999618530273 212 -0.24390743672847748 -0.03859321027994156 
20634701 0 16 15 21 16 4 2 1 2 2 2 0 0 0 3 0 1 -0.2294921875 0.01611328125 0.9736328125 -2.7300000190734863 6.369999885559082 -1.399999976158142 206 -0.2444579154253006 -0.02607928216457367 
20634711 0 16 14 21 15 4 3 1 3 1 2 0 0 1 4 1 1 -0.2431640625 0.015625 0.98486328125 -0.6299999952316284 4.96999979019165 -0.9100000262260437 211 -0.22698570787906647 -0.03837702423334122 
20634723 0 17 14 21 15 3 3 1 3 1 2 0 0 0 3 0 1 -0.23095703125 0.013671875 0.9755859375 1.9600000381469727 3.5 -0.21000000834465027 205 -0.24771825969219208 -0.03531888499855995 
20626891 1 20 23 26 26 12 10 3 7 1 0 0 1 6 10 0 0 -0.2294921875 0.00048828125 0.97412109375 -0.9100000262260437 -5.25 2.240000009536743 354 -0.20140229165554047 -0.07206859439611435 
20626904 1 20 23 25 25 12 9 2 6 1 0 0 0 4 9 0 0 -0.2216796875 -0.0068359375 0.97314453125 -0.49000000953674316 -5.25 2.380000114440918 331 -0.2166549116373062 -0.06575225293636322 
20626911 1 19 22 24 24 11 9 2 6 1 0 0 0 5 8 0 0 -0.2138671875 -0.0009765625 0.97021484375 -0.07000000029802322 -5.039999961853027 2.380000114440918 319 -0.21515968441963196 -0.07133836299180984 
20634732 0 17 16 21 17 4 3 1 2 1 2 0 0 0 3 1 1 -0.21875 0.01806640625 0.96240234375 3.2200000286102295 2.240000009536743 0.21000000834465027 215 -0.24697744846343994 -0.035934872925281525 
20626921 1 18 23 24 24 11 8 3 6 2 1 0 1 6 10 0 0 -0.2197265625 0.00244140625 0.96630859375 0.07000000029802322 -4.96999979019165 2.5199999809265137 334 -0.19227813184261322 -0.06540582329034805 
20626932 1 17 23 25 26 13 9 3 7 1 0 0 1 6 9 0 0 -0.212890625 -0.001953125 0.966796875 0.07000000029802322 -4.340000152587891 2.5199999809265137 342 -0.20003725588321686 -0.07601070404052734 
20634741 0 16 16 21 17 3 3 1 3 0 2 0 1 0 4 1 1 -0.22705078125 0.01953125 0.97509765625 3.0799999237060547 2.1700000762939453 0.21000000834465027 215 -0.23879335820674896 -0.04969409853219986 
20634751 0 17 15 21 17 3 3 1 3 1 1 0 1 0 4 1 1 -0.21826171875 0.0234375 0.96826171875 3.569999933242798 2.799999952316284 0.07000000029802322 216 -0.2372807115316391 -0.04358856379985809 
20626944 1 19 22 24 26 13 9 3 7 2 0 0 1 6 8 0 0 -0.23291015625 -0.001953125 0.98486328125 -0.14000000059604645 -4.480000019073486 2.5199999809265137 343 -0.2005307674407959 -0.07252832502126694 
